,time,BTC,ETH,BNB,XRP,SOL,DOGE,TRX,ADA,AVAX,DOT,MATIC,LTC,SHIB,LINK,BCH,ALGO,NEAR,XLM,ATOM,VET,EOS,FIL,APE,ICP,SUI,FTM,AAVE,GRT,HBAR,XMR,THETA,MANA,ZEC,NEKO,MKR,LDO,SNX,CRO
79,2020-03-20,6206.44,133.31,11.91,0.1568,0.0,0.001909,0.01127,0.02937,0.0,0.0,0.01086,38.09,0.0,2.266,214.89,0.158,0.0,0.03989,2.166,0.002845,2.204,0.0,0.0,0.0,0.0,0.002841,0.0,0.0,0.03702,40.16,0.0717,0.02469,32.91,0.0,256.39,0.0,0.4976,0.03885
80,2020-03-21,6195.43,132.83,12.11,0.1582,0.0,0.001922,0.01125,0.02943,0.0,0.0,0.01121,38.37,0.0,2.28,219.89,0.1532,0.0,0.03968,2.166,0.002892,2.277,0.0,0.0,0.0,0.0,0.002714,0.0,0.0,0.03688,40.99,0.0728,0.02469,33.1,0.0,272.66,0.0,0.5001,0.03816
81,2020-03-22,5828.15,122.51,11.18,0.1478,0.0,0.001913,0.01027,0.02716,0.0,0.0,0.01008,35.46,0.0,2.0,202.45,0.146,0.0,0.03676,1.916,0.002578,2.136,0.0,0.0,0.0,0.0,0.002515,0.0,0.0,0.03338,38.08,0.06304,0.02314,29.68,0.0,252.48,0.0,0.4545,0.03608
82,2020-03-23,6503.53,136.64,12.25,0.159,0.0,0.001955,0.01142,0.02914,0.0,0.0,0.01119,39.11,0.0,2.258,221.89,0.1611,0.0,0.03955,2.118,0.002861,2.296,0.0,0.0,0.0,0.0,0.002809,0.0,0.0,0.03443,44.35,0.06993,0.02556,32.47,0.0,271.91,0.0,0.4649,0.0411
83,2020-03-24,6767.18,139.0,12.46,0.1629,0.0,0.002074,0.01147,0.03029,0.0,0.0,0.0113,40.69,0.0,2.32,228.19,0.1596,0.0,0.04057,2.15,0.003089,2.35,0.0,0.0,0.0,0.0,0.002914,0.0,0.0,0.03355,47.11,0.07102,0.02582,32.96,0.0,281.92,0.0,0.5053,0.04372
84,2020-03-25,6694.21,136.23,12.34,0.1621,0.0,0.001987,0.01137,0.02949,0.0,0.0,0.01145,39.3,0.0,2.264,220.79,0.1539,0.0,0.04062,2.082,0.003041,2.297,0.0,0.0,0.0,0.0,0.002965,0.0,0.0,0.03276,46.64,0.06949,0.02576,32.09,0.0,283.23,0.0,0.5669,0.04331
85,2020-03-26,6757.95,138.81,13.25,0.1767,0.0,0.001963,0.01188,0.03095,0.0,0.0,0.01189,40.56,0.0,2.323,227.79,0.159,0.0,0.04305,2.179,0.003077,2.331,0.0,0.0,0.0,0.0,0.00311,0.0,0.0,0.03407,49.68,0.07303,0.02585,32.55,0.0,347.43,0.0,0.6264,0.04541
86,2020-03-27,6382.8,131.68,12.39,0.1728,0.0,0.001822,0.01118,0.02888,0.0,0.0,0.01085,38.14,0.0,2.145,213.65,0.1538,0.0,0.0405,1.992,0.003003,2.195,0.0,0.0,0.0,0.0,0.003097,0.0,0.0,0.03183,47.62,0.07178,0.02408,31.02,0.0,311.23,0.0,0.5711,0.04474
87,2020-03-28,6252.49,131.24,12.21,0.1759,0.0,0.001926,0.01144,0.02992,0.0,0.0,0.01069,38.93,0.0,2.146,214.23,0.1502,0.0,0.04012,1.981,0.002951,2.206,0.0,0.0,0.0,0.0,0.002921,0.0,0.0,0.03097,46.82,0.0702,0.02417,30.53,0.0,311.31,0.0,0.5688,0.04209
88,2020-03-29,5882.2,124.53,11.31,0.1627,0.0,0.001729,0.01075,0.02822,0.0,0.0,0.01,37.12,0.0,2.009,205.41,0.1439,0.0,0.0378,1.848,0.002741,2.12,0.0,0.0,0.0,0.0,0.002731,0.0,0.0,0.03057,43.49,0.0655,0.02237,28.29,0.0,288.7,0.0,0.5667,0.04212
89,2020-03-30,6403.31,132.29,12.17,0.1716,0.0,0.001894,0.01152,0.02972,0.0,0.0,0.01069,39.03,0.0,2.141,220.53,0.1553,0.0,0.04008,1.962,0.002944,2.233,0.0,0.0,0.0,0.0,0.002941,0.0,0.0,0.03187,45.88,0.07278,0.02487,30.77,0.0,291.93,0.0,0.6138,0.04745
90,2020-03-31,6423.61,133.1,12.55,0.1738,0.0,0.001838,0.01166,0.03057,0.0,0.0,0.01105,39.15,0.0,2.266,218.48,0.1542,0.0,0.04088,1.955,0.003391,2.217,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.03197,47.26,0.07418,0.02375,30.94,0.0,291.12,0.0,0.6197,0.04869
91,2020-04-01,6663.63,136.07,12.79,0.1755,0.0,0.001902,0.01165,0.03093,0.0,0.0,0.01126,39.37,0.0,2.28,224.56,0.1544,0.0,0.04097,1.98,0.003158,2.267,0.0,0.0,0.0,0.0,0.003116,0.0,0.0,0.03275,48.24,0.07453,0.02627,31.41,0.0,289.87,0.0,0.6388,0.04918
92,2020-04-02,6804.42,141.46,13.03,0.1785,0.0,0.001927,0.01201,0.03194,0.0,0.0,0.0115,39.94,0.0,2.298,232.1,0.1583,0.0,0.0413,1.988,0.003217,2.298,0.0,0.0,0.0,0.0,0.003163,0.0,0.0,0.0333,50.22,0.07826,0.026,32.36,0.0,302.18,0.0,0.673,0.04845
93,2020-04-03,6743.68,141.48,13.39,0.1798,0.0,0.001923,0.01193,0.03226,0.0,0.0,0.01153,40.54,0.0,2.304,236.23,0.1583,0.0,0.04142,1.982,0.003245,2.334,0.0,0.0,0.0,0.0,0.003197,0.0,0.0,0.03396,52.85,0.07626,0.02482,32.59,0.0,298.75,0.0,0.6643,0.03644
94,2020-04-04,6875.95,144.53,13.76,0.1816,0.0,0.001886,0.01203,0.0325,0.0,0.0,0.01169,40.84,0.0,2.32,238.66,0.1788,0.0,0.04199,2.033,0.003241,2.364,0.0,0.0,0.0,0.0,0.003254,0.0,0.0,0.03351,54.08,0.07875,0.0263,33.03,0.0,311.55,0.0,0.6553,0.04793
95,2020-04-05,6781.64,142.82,13.69,0.1795,0.0,0.001932,0.01261,0.032,0.0,0.0,0.01146,40.38,0.0,2.267,231.32,0.172,0.0,0.04358,2.07,0.003237,2.355,0.0,0.0,0.0,0.0,0.003222,0.0,0.0,0.03284,53.0,0.08031,0.02602,32.49,0.0,299.82,0.0,0.6618,0.04862
96,2020-04-06,7347.22,171.78,15.22,0.1985,0.0,0.00197,0.01378,0.03605,0.0,0.0,0.01359,45.13,0.0,2.56,258.7,0.1879,0.0,0.05,2.41,0.003609,2.766,0.0,0.0,0.0,0.0,0.003436,0.0,0.0,0.0351,58.81,0.08771,0.02797,37.72,0.0,325.26,0.0,0.7773,0.05283
97,2020-04-07,7201.57,164.7,14.72,0.1929,0.0,0.001995,0.01327,0.03518,0.0,0.0,0.01296,44.82,0.0,2.734,252.56,0.1857,0.0,0.04847,2.35,0.003881,2.636,0.0,0.0,0.0,0.0,0.003372,0.0,0.0,0.03374,55.65,0.08455,0.0275,36.29,0.0,323.28,0.0,0.7727,0.05207
98,2020-04-08,7367.37,173.21,15.12,0.2023,0.0,0.002022,0.01373,0.03652,0.0,0.0,0.01378,46.61,0.0,3.17,267.51,0.2045,0.0,0.05135,2.497,0.003999,2.747,0.0,0.0,0.0,0.0,0.003482,0.0,0.0,0.03398,57.36,0.08832,0.02827,37.79,0.0,322.54,0.0,0.7493,0.05664
99,2020-04-09,7294.55,169.89,15.03,0.1983,0.0,0.002012,0.01349,0.03619,0.0,0.0,0.01357,46.31,0.0,3.31,256.35,0.2006,0.0,0.05213,2.573,0.003857,2.728,0.0,0.0,0.0,0.0,0.003789,0.0,0.0,0.0367,58.07,0.08712,0.02921,41.03,0.0,327.53,0.0,0.6872,0.05303
100,2020-04-10,6876.49,158.16,13.74,0.1878,0.9483,0.002,0.01242,0.03316,0.0,0.0,0.01203,42.35,0.0,3.225,233.03,0.1791,0.0,0.04779,2.312,0.003597,2.494,0.0,0.0,0.0,0.0,0.003311,0.0,0.0,0.03248,53.35,0.07949,0.02558,36.58,0.0,300.09,0.0,0.6925,0.04951
101,2020-04-11,6887.6,158.55,13.85,0.189,0.7893,0.001976,0.01251,0.03353,0.0,0.0,0.01219,42.59,0.0,3.302,233.21,0.18,0.0,0.04989,2.313,0.003677,2.513,0.0,0.0,0.0,0.0,0.003286,0.0,0.0,0.03276,53.29,0.07922,0.02664,36.26,0.0,297.61,0.0,0.6805,0.05
102,2020-04-12,6913.76,158.81,14.3,0.1897,0.8801,0.002033,0.01276,0.03354,0.0,0.0,0.01224,42.05,0.0,3.415,233.69,0.178,0.0,0.04903,2.296,0.003771,2.502,0.0,0.0,0.0,0.0,0.003331,0.0,0.0,0.03313,53.51,0.07861,0.02665,36.34,0.0,287.61,0.0,0.7094,0.04992
103,2020-04-13,6859.43,156.81,15.06,0.1882,0.7806,0.001962,0.01263,0.0332,0.0,0.0,0.012,41.32,0.0,3.383,223.76,0.1759,0.0,0.04829,2.263,0.00364,2.444,0.0,0.0,0.0,0.0,0.003207,0.0,0.0,0.03262,53.0,0.07714,0.02636,35.96,0.0,297.01,0.0,0.7017,0.04987
104,2020-04-14,6879.44,158.64,15.63,0.1862,0.6672,0.00201,0.01248,0.03313,0.0,0.0,0.01218,41.27,0.0,3.25,223.31,0.1783,0.0,0.04815,2.36,0.003666,2.465,0.0,0.0,0.0,0.0,0.003239,0.0,0.0,0.03294,54.04,0.07789,0.02712,35.5,0.0,292.93,0.0,0.6794,0.05029
105,2020-04-15,6629.54,152.94,14.58,0.1805,0.6382,0.001979,0.01223,0.03185,0.0,0.0,0.01167,39.29,0.0,3.125,215.39,0.1683,0.0,0.04618,2.268,0.003629,2.404,0.0,0.0,0.0,0.0,0.003019,0.0,0.0,0.03206,52.87,0.0745,0.02614,35.04,0.0,284.94,0.0,0.6461,0.04826
106,2020-04-16,7114.55,172.6,15.74,0.1907,0.6919,0.002036,0.01303,0.03441,0.0,0.0,0.01266,42.59,0.0,3.485,235.28,0.1858,0.0,0.04922,2.421,0.003834,2.659,0.0,0.0,0.0,0.0,0.003158,0.0,0.0,0.03301,56.7,0.0789,0.02779,38.54,0.0,296.46,0.0,0.747,0.04958
107,2020-04-17,7037.12,170.79,15.67,0.1886,0.6559,0.002058,0.01299,0.03448,0.0,0.0,0.01281,42.25,0.0,3.453,232.22,0.188,0.0,0.0487,2.37,0.003832,2.62,0.0,0.0,0.0,0.0,0.003146,0.0,0.0,0.03267,55.85,0.07786,0.03174,40.5,0.0,300.34,0.0,0.7445,0.0501
108,2020-04-18,7264.29,187.85,16.65,0.1958,0.6791,0.00209,0.01339,0.0366,0.0,0.0,0.01344,44.22,0.0,3.786,244.15,0.1989,0.0,0.05065,2.513,0.004046,2.733,0.0,0.0,0.0,0.0,0.003212,0.0,0.0,0.03423,57.52,0.08112,0.02778,42.02,0.0,321.74,0.0,0.768,0.05187
109,2020-04-19,7132.88,180.32,16.08,0.1893,0.6047,0.002077,0.01296,0.03561,0.0,0.0,0.01291,42.29,0.0,3.601,231.82,0.1884,0.0,0.04889,2.386,0.003908,2.604,0.0,0.0,0.0,0.0,0.003223,0.0,0.0,0.03303,56.73,0.08164,0.02885,46.61,0.0,320.19,0.0,0.7392,0.05071
110,2020-04-20,6842.45,170.65,14.98,0.1819,0.5321,0.002049,0.01247,0.03401,0.0,0.0,0.01204,40.3,0.0,3.443,219.51,0.1768,0.0,0.04955,2.271,0.00403,2.512,0.0,0.0,0.0,0.0,0.002939,0.0,0.0,0.03081,54.55,0.08341,0.02713,42.38,0.0,301.48,0.0,0.7198,0.04838
111,2020-04-21,6855.11,171.03,15.12,0.1838,0.5786,0.002027,0.01251,0.03464,0.0,0.0,0.01206,40.68,0.0,3.468,219.91,0.1782,0.0,0.05094,2.278,0.003704,2.523,0.0,0.0,0.0,0.0,0.002972,0.0,0.0,0.0312,54.85,0.08577,0.02695,42.19,0.0,311.84,0.0,0.7102,0.04812
112,2020-04-22,7135.41,183.02,15.76,0.1882,0.6941,0.002038,0.01299,0.03666,0.0,0.0,0.01277,41.9,0.0,3.68,233.33,0.1869,0.0,0.055,2.394,0.003933,2.626,0.0,0.0,0.0,0.0,0.003196,0.0,0.0,0.03277,56.74,0.09196,0.02819,45.23,0.0,328.37,0.0,0.7314,0.05023
113,2020-04-23,7489.25,185.73,16.06,0.1925,0.6313,0.002062,0.0136,0.04085,0.0,0.0,0.0143,43.02,0.0,3.748,237.78,0.1953,0.0,0.06213,2.421,0.00377,2.681,0.0,0.0,0.0,0.0,0.003043,0.0,0.0,0.0328,58.85,0.1011,0.02876,44.19,0.0,334.69,0.0,0.6984,0.05235
114,2020-04-24,7509.44,187.66,15.95,0.1931,0.6254,0.002067,0.01394,0.04169,0.0,0.0,0.01472,44.55,0.0,3.781,237.97,0.2088,0.0,0.06119,2.751,0.00412,2.709,0.0,0.0,0.0,0.0,0.003386,0.0,0.0,0.0331,60.38,0.1014,0.02909,43.97,0.0,337.92,0.0,0.6485,0.05249
115,2020-04-25,7546.92,194.41,16.24,0.1946,0.6463,0.002118,0.0139,0.04214,0.0,0.0,0.01509,44.45,0.0,3.794,238.41,0.2109,0.0,0.06182,2.877,0.00427,2.701,0.0,0.0,0.0,0.0,0.003744,0.0,0.0,0.03332,60.34,0.1073,0.029,44.8,0.0,332.89,0.0,0.6421,0.05305
116,2020-04-26,7701.35,197.62,16.41,0.1965,0.6371,0.002416,0.01425,0.04593,0.0,0.0,0.01571,44.61,0.0,3.722,246.6,0.2258,0.0,0.062,2.814,0.0046,2.743,0.0,0.0,0.0,0.0,0.004171,0.0,0.0,0.03429,61.01,0.1127,0.03083,44.99,0.0,345.79,0.0,0.6853,0.05491
117,2020-04-27,7787.41,196.71,16.41,0.1978,0.5702,0.002349,0.01451,0.04658,0.0,0.0,0.01542,44.56,0.0,3.644,243.05,0.2173,0.0,0.06735,2.769,0.004599,2.745,0.0,0.0,0.0,0.0,0.004343,0.0,0.0,0.03411,62.02,0.108,0.03209,44.34,0.0,338.83,0.0,0.7918,0.05607
118,2020-04-28,7760.32,196.88,16.35,0.215,0.6575,0.002295,0.01531,0.047,0.0,0.0,0.01575,45.77,0.0,3.655,241.81,0.2163,0.0,0.06871,2.803,0.0042,2.769,0.0,0.0,0.0,0.0,0.004447,0.0,0.0,0.0338,62.08,0.1091,0.0327,44.67,0.0,336.02,0.0,0.7654,0.05696
119,2020-04-29,8784.96,215.58,17.4,0.2268,0.747,0.002429,0.01619,0.05155,0.0,0.0,0.01643,48.84,0.0,3.883,258.01,0.2309,0.0,0.07229,2.931,0.004567,3.004,0.0,0.0,0.0,0.0,0.004774,0.0,0.0,0.03521,66.25,0.1168,0.03489,47.05,0.0,347.97,0.0,0.8493,0.06202
120,2020-04-30,8637.56,206.44,17.0,0.2116,0.6923,0.002464,0.0152,0.0475,0.0,0.0,0.01546,46.43,0.0,3.714,250.32,0.2102,0.0,0.06752,2.743,0.004904,2.825,0.0,0.0,0.0,0.0,0.00449,0.0,0.0,0.03528,62.24,0.1212,0.03152,44.71,0.0,336.09,0.0,0.7473,0.05744
121,2020-05-01,8829.12,212.16,17.44,0.2179,0.7244,0.002492,0.01589,0.05101,0.0,0.0,0.01589,47.09,0.0,3.759,254.98,0.2135,0.0,0.07292,2.826,0.004563,2.873,0.0,0.0,0.0,0.0,0.004943,0.0,0.0,0.04186,63.41,0.1275,0.03351,45.6,0.0,348.4,0.0,0.7838,0.05704
122,2020-05-02,8981.11,214.11,17.55,0.2239,0.7129,0.002521,0.01631,0.05097,0.0,0.0,0.01697,49.23,0.0,3.822,261.26,0.2187,0.0,0.07566,2.874,0.004563,2.942,0.0,0.0,0.0,0.0,0.004938,0.0,0.0,0.04391,64.53,0.1397,0.03574,46.54,0.0,354.13,0.0,0.8275,0.05945
123,2020-05-03,8907.19,210.12,17.12,0.2194,0.682,0.002544,0.016,0.04899,0.0,0.0,0.0171,48.16,0.0,3.717,252.07,0.2062,0.0,0.07313,2.779,0.00469,2.839,0.0,0.0,0.0,0.0,0.004684,0.0,0.0,0.03949,62.39,0.1445,0.03445,45.0,0.0,355.4,0.0,0.7553,0.06012
124,2020-05-04,8881.65,206.76,17.03,0.2181,0.6661,0.002445,0.01626,0.04957,0.0,0.0,0.01705,47.07,0.0,3.757,246.2,0.2058,0.0,0.07346,2.767,0.00469,2.772,0.0,0.0,0.0,0.0,0.004486,0.0,0.0,0.04175,60.98,0.1464,0.03462,44.12,0.0,350.65,0.0,0.7656,0.06057
125,2020-05-05,9029.75,205.43,16.91,0.2172,0.6477,0.00245,0.0159,0.04953,0.0,0.0,0.01689,46.59,0.0,3.689,247.05,0.2081,0.0,0.07224,2.708,0.00462,2.77,0.0,0.0,0.0,0.0,0.004391,0.0,0.0,0.03986,60.38,0.1559,0.03493,43.86,0.0,341.23,0.0,0.8474,0.06285
126,2020-05-06,9153.2,199.08,16.38,0.2119,0.6182,0.002511,0.01556,0.04907,0.0,0.0,0.01702,45.0,0.0,3.588,241.55,0.1985,0.0,0.06993,2.628,0.0043,2.656,0.0,0.0,0.0,0.0,0.00399,0.0,0.0,0.039,57.87,0.1543,0.035,42.43,0.0,327.04,0.0,0.8357,0.06398
127,2020-05-07,9999.93,212.3,17.03,0.2188,0.6085,0.002612,0.01616,0.05131,0.0,0.0,0.0174,47.47,0.0,3.764,252.4,0.2047,0.0,0.07227,2.725,0.00454,2.764,0.0,0.0,0.0,0.0,0.003944,0.0,0.0,0.03968,64.55,0.1645,0.03483,44.45,0.0,347.7,0.0,0.8931,0.0662
128,2020-05-08,9808.18,211.46,17.16,0.2188,0.6039,0.002603,0.01626,0.0521,0.0,0.0,0.01795,47.73,0.0,3.804,260.7,0.2182,0.0,0.07268,2.813,0.00475,2.753,0.0,0.0,0.0,0.0,0.004019,0.0,0.0,0.03979,63.3,0.1633,0.03892,46.84,0.0,338.97,0.0,0.9025,0.06768
129,2020-05-09,9541.13,210.19,16.81,0.2165,0.6029,0.00257,0.01613,0.05151,0.0,0.0,0.01727,46.96,0.0,4.011,265.05,0.2132,0.0,0.07142,2.746,0.004975,2.753,0.0,0.0,0.0,0.0,0.003962,0.0,0.0,0.03909,62.62,0.1576,0.03742,44.98,0.0,341.57,0.0,0.9411,0.06654
130,2020-05-10,8735.05,187.72,15.34,0.1975,0.5414,0.00252,0.0143,0.04767,0.0,0.0,0.01529,42.09,0.0,3.765,233.58,0.1921,0.0,0.06432,2.516,0.004868,2.449,0.0,0.0,0.0,0.0,0.003552,0.0,0.0,0.03441,58.66,0.1418,0.03324,40.83,0.0,331.76,0.0,0.8008,0.0635
131,2020-05-11,8568.88,185.77,15.09,0.1932,0.5156,0.002438,0.014,0.04796,0.0,0.0,0.015,41.53,0.0,3.58,235.3,0.187,0.0,0.06266,2.398,0.004387,2.402,0.0,0.0,0.0,0.0,0.003933,0.0,0.0,0.034,59.21,0.1476,0.03402,39.73,0.0,318.85,0.0,0.7695,0.06435
132,2020-05-12,8821.18,190.1,15.78,0.1972,0.5366,0.002506,0.01455,0.05049,0.0,0.0,0.01729,42.24,0.0,3.698,233.76,0.1933,0.0,0.07024,2.486,0.00406,2.44,0.0,0.0,0.0,0.0,0.003902,0.0,0.0,0.03551,61.39,0.1793,0.03572,42.25,0.0,320.3,0.0,0.7639,0.06474
133,2020-05-13,9317.44,199.86,16.21,0.2019,0.5535,0.002515,0.01501,0.05168,0.0,0.0,0.02031,43.27,0.0,3.769,240.11,0.1954,0.0,0.07,2.544,0.0045,2.522,0.0,0.0,0.0,0.0,0.004676,0.0,0.0,0.03567,64.98,0.1725,0.03595,43.04,0.0,333.19,0.0,0.7634,0.06685
134,2020-05-14,9793.19,203.31,16.37,0.204,0.5717,0.002593,0.01529,0.05111,0.0,0.0,0.02017,43.99,0.0,3.806,242.58,0.1972,0.0,0.0693,2.531,0.0046,2.624,0.0,0.0,0.0,0.0,0.00549,0.0,0.0,0.03786,65.3,0.1683,0.03721,43.17,0.0,330.91,0.0,0.8238,0.06675
135,2020-05-15,9311.69,194.71,15.7,0.1979,0.5571,0.002513,0.01487,0.05025,0.0,0.0,0.01928,42.74,0.0,3.658,235.12,0.1912,0.0,0.06727,2.474,0.0044,2.585,0.0,0.0,0.0,0.0,0.005041,0.0,0.0,0.03583,62.72,0.1919,0.03584,41.93,0.0,324.88,0.0,0.8233,0.06373
136,2020-05-16,9387.08,200.6,16.04,0.1996,0.5996,0.002469,0.01496,0.05097,0.0,0.0,0.02009,43.27,0.0,3.757,236.74,0.1981,0.0,0.06812,2.552,0.0044,2.632,0.0,0.0,0.0,0.0,0.004953,0.0,0.0,0.03592,65.4,0.1834,0.03609,42.54,0.0,334.18,0.0,0.8506,0.06525
137,2020-05-17,9670.56,206.76,16.29,0.2013,0.6139,0.002539,0.01499,0.05136,0.0,0.0,0.02031,43.69,0.0,3.785,240.51,0.1977,0.0,0.06883,2.546,0.0045,2.621,0.0,0.0,0.0,0.0,0.004595,0.0,0.0,0.0361,65.05,0.1918,0.036,46.18,0.0,342.24,0.0,0.82,0.06644
138,2020-05-18,9722.73,214.68,16.63,0.2054,0.6531,0.00255,0.01537,0.05422,0.0,0.0,0.02071,45.31,0.0,3.888,248.22,0.2015,0.0,0.07023,2.594,0.0045,2.665,0.0,0.0,0.0,0.0,0.00466,0.0,0.0,0.03644,66.87,0.1945,0.03663,48.02,0.0,325.81,0.0,0.8677,0.0701
139,2020-05-19,9780.2,214.68,17.21,0.2051,0.6229,0.002522,0.01558,0.05682,0.0,0.0,0.0223,45.75,0.0,3.95,246.85,0.2007,0.0,0.06979,2.614,0.0046,2.654,0.0,0.0,0.0,0.0,0.004851,0.0,0.0,0.03632,66.75,0.2183,0.03655,48.96,0.0,334.39,0.0,0.838,0.071
140,2020-05-20,9509.45,209.87,16.88,0.2016,0.5813,0.002528,0.015,0.05692,0.0,0.0,0.02092,44.21,0.0,4.087,239.54,0.2094,0.0,0.0709,2.701,0.0045,2.596,0.0,0.0,0.0,0.0,0.005141,0.0,0.0,0.038,64.65,0.2783,0.03664,48.37,0.0,330.83,0.0,0.8173,0.0708
141,2020-05-21,9059.11,198.56,16.1,0.1941,0.607,0.00251,0.01424,0.05221,0.0,0.0,0.01921,42.67,0.0,3.829,227.93,0.1913,0.0,0.06649,2.512,0.0043,2.459,0.0,0.0,0.0,0.0,0.004805,0.0,0.0,0.03603,61.57,0.2639,0.035,45.97,0.0,317.07,0.0,0.8035,0.06885
142,2020-05-22,9170.74,207.35,16.58,0.2002,0.6366,0.002524,0.01487,0.05578,0.0,0.0,0.02036,44.22,0.0,4.058,234.86,0.2045,0.0,0.06814,2.649,0.0047,2.594,0.0,0.0,0.0,0.0,0.005327,0.0,0.0,0.03754,62.96,0.269,0.03938,47.72,0.0,320.06,0.0,0.8233,0.07245
143,2020-05-23,9186.19,206.78,16.49,0.1989,0.6076,0.002549,0.01501,0.05498,0.0,0.0,0.02012,43.86,0.0,3.929,234.34,0.2017,0.0,0.0672,2.592,0.0046,2.563,0.0,0.0,0.0,0.0,0.00587,0.0,0.0,0.03708,63.51,0.3028,0.04206,46.98,0.0,338.88,0.0,0.8438,0.07505
144,2020-05-24,8718.49,199.91,15.95,0.1928,0.5473,0.002522,0.01431,0.05169,0.0,0.0,0.01936,42.1,0.0,3.792,222.93,0.198,0.0,0.06402,2.495,0.0045,2.494,0.0,0.0,0.0,0.0,0.005454,0.0,0.0,0.037,60.74,0.343,0.0375,44.95,0.0,323.54,0.0,0.7859,0.07324
145,2020-05-25,8901.48,204.2,16.38,0.1963,0.5955,0.002539,0.01477,0.0539,0.0,0.0,0.02136,42.98,0.0,3.862,230.64,0.2114,0.0,0.06618,2.61,0.0051,2.527,0.0,0.0,0.0,0.0,0.005694,0.0,0.0,0.03977,61.5,0.3533,0.03804,45.99,0.0,345.38,0.0,0.7949,0.08091
146,2020-05-26,8844.5,201.04,16.21,0.1936,0.5746,0.00255,0.01458,0.05348,0.0,0.0,0.02574,42.29,0.0,3.845,228.1,0.2183,0.0,0.06501,2.579,0.004901,2.504,0.0,0.0,0.0,0.0,0.00577,0.0,0.0,0.04504,61.86,0.4135,0.04086,44.85,0.0,338.66,0.0,0.795,0.07703
147,2020-05-27,9204.62,208.3,16.46,0.1981,0.5909,0.002515,0.0147,0.05508,0.0,0.0,0.02448,43.88,0.0,3.857,232.97,0.2201,0.0,0.06599,2.604,0.0048,2.569,0.0,0.0,0.0,0.0,0.005521,0.0,0.0,0.04974,64.52,0.3256,0.04083,46.2,0.0,346.92,0.0,0.7427,0.08007
148,2020-05-28,9579.71,220.33,17.1,0.2003,0.5756,0.002521,0.01508,0.0648,0.0,0.0,0.02519,44.78,0.0,4.042,240.07,0.227,0.0,0.06904,2.668,0.005599,2.613,0.0,0.0,0.0,0.0,0.005728,0.0,0.0,0.04562,67.2,0.3124,0.03965,47.73,0.0,353.3,0.0,0.7522,0.08076
149,2020-05-29,9424.62,220.63,16.99,0.1975,0.5807,0.002493,0.015,0.06462,0.0,0.0,0.02592,44.47,0.0,3.979,238.25,0.2283,0.0,0.0678,2.68,0.0056,2.615,0.0,0.0,0.0,0.0,0.005955,0.0,0.0,0.045,66.05,0.3114,0.04014,46.62,0.0,494.51,0.0,0.7468,0.08049
150,2020-05-30,9699.78,243.66,17.75,0.207,0.5856,0.002629,0.01635,0.07709,0.0,0.0,0.02406,47.74,0.0,4.171,252.58,0.2435,0.0,0.07246,2.823,0.0063,2.772,0.0,0.0,0.0,0.0,0.005821,0.0,0.0,0.04575,68.4,0.2891,0.04046,54.55,0.0,510.4,0.0,0.7962,0.08478
151,2020-05-31,9450.47,231.54,17.09,0.2024,0.5714,0.002544,0.01587,0.0742,0.0,0.0,0.02041,45.58,0.0,4.132,238.72,0.2346,0.0,0.07061,2.727,0.0069,2.675,0.0,0.0,0.0,0.0,0.005515,0.0,0.0,0.04378,64.97,0.2477,0.03986,51.51,0.0,460.52,0.0,0.7984,0.08458
152,2020-06-01,10211.23,248.44,17.93,0.2111,0.5759,0.00264,0.01703,0.08108,0.0,0.0,0.02175,48.32,0.0,4.373,253.54,0.2494,0.0,0.07564,2.864,0.0068,2.821,0.0,0.0,0.0,0.0,0.00561,0.0,0.0,0.04406,67.75,0.2703,0.0412,54.72,0.0,460.42,0.0,0.8188,0.09405
153,2020-06-02,9523.75,237.81,17.28,0.2032,0.5667,0.002552,0.01633,0.07869,0.0,0.0,0.02076,46.01,0.0,4.405,251.05,0.2455,0.0,0.07946,2.756,0.0072,2.677,0.0,0.0,0.0,0.0,0.005898,0.0,0.0,0.04268,66.64,0.2547,0.0395,51.49,0.0,445.52,0.0,0.787,0.09019
154,2020-06-03,9666.06,244.65,17.58,0.204,0.5878,0.002573,0.01686,0.08539,0.0,0.0,0.02165,47.17,0.0,4.479,253.15,0.242,0.0,0.08268,2.908,0.0071,2.695,0.0,0.0,0.0,0.0,0.00631,0.0,0.0,0.04328,67.21,0.2768,0.044,52.83,0.0,422.89,0.0,0.8402,0.09695
155,2020-06-04,9794.55,243.35,17.5,0.2044,0.5851,0.00267,0.01688,0.08882,0.0,0.0,0.02165,47.47,0.0,4.429,256.32,0.2422,0.0,0.0819,3.106,0.006801,2.722,0.0,0.0,0.0,0.0,0.006546,0.0,0.0,0.04443,68.11,0.2845,0.0421,52.22,0.0,421.36,0.0,0.8953,0.09863
156,2020-06-05,9622.02,240.08,17.65,0.2026,0.6583,0.002601,0.01686,0.08526,0.0,0.0,0.02069,46.81,0.0,4.355,256.04,0.232,0.0,0.07897,3.1,0.0067,2.815,0.0,0.0,0.0,0.0,0.00624,0.0,0.0,0.04397,67.4,0.2823,0.04108,52.61,0.0,479.37,0.0,0.8953,0.09846
